,r_fighter,b_fighter,r_odds,b_odds,r_ev,b_ev,date,winner,title_bout,weight_class,gender,no_of_rounds,b_current_lose_streak,b_current_win_streak,b_draw,b_avg_sig_str_landed,b_avg_sig_str_pct,b_avg_sub_att,b_avg_td_landed,b_avg_td_pct,b_longest_win_streak,b_losses,b_total_rounds_fought,b_total_title_bouts,b_win_by_decision_majority,b_win_by_decision_split,b_win_by_decision_unanimous,b_win_by_ko_tko,b_win_by_submission,b_win_by_tko_doctor_stoppage,b_wins,b_stance,b_height_cms,b_reach_cms,b_weight_lbs,r_current_lose_streak,r_current_win_streak,r_draw,r_avg_sig_str_landed,r_avg_sig_str_pct,r_avg_sub_att,r_avg_td_landed,r_avg_td_pct,r_longest_win_streak,r_losses,r_total_rounds_fought,r_total_title_bouts,r_win_by_decision_majority,r_win_by_decision_split,r_win_by_decision_unanimous,r_win_by_ko_tko,r_win_by_submission,r_win_by_tko_doctor_stoppage,r_wins,r_stance,r_height_cms,r_reach_cms,r_weight_lbs,r_age,b_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,b_match_weightclass_rank,r_match_weightclass_rank,r_womens_flyweight_rank,r_womens_featherweight_rank,r_womens_strawweight_rank,r_womens_bantamweight_rank,r_heavyweight_rank,r_light_heavyweight_rank,r_middleweight_rank,r_welterweight_rank,r_lightweight_rank,r_featherweight_rank,r_bantamweight_rank,r_flyweight_rank,r_pound_for_pound_rank,b_womens_flyweight_rank,b_womens_featherweight_rank,b_womens_strawweight_rank,b_womens_bantamweight_rank,b_heavyweight_rank,b_light_heavyweight_rank,b_middleweight_rank,b_welterweight_rank,b_lightweight_rank,b_featherweight_rank,b_bantamweight_rank,b_flyweight_rank,b_pound_for_pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds,city,region,country
2120,Jake Ellenberger,Mike Perry,105,-125,105.0,80.0,2017-04-22,Blue,False,Welterweight,MALE,3,1,0,0,52.66666667,0.483333333,0.0,0.0,0.0,2,1,7,0,0,0,0,2,0,0,2,Orthodox,177.8,180.34,170,1,0,0,21.27777778,0.403888889,0.222222222,1.222222222,0.377777778,6,8,37,0,0,1,2,5,1,1,10,Orthodox,175.26,180.34,170,32,25,0,0,-4,-8,7,-30,0,-4,-1,2.54,0.0,7,31.38888889,-0.222222222,-1.222222222,0,,13,,,,,,,,13,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Elbow,2,1:05,365,450,550,550,800,325,100,Nashville,Tennessee,USA
2119,Joe Lauzon,Stevie Ray,145,-165,145.0,60.60606061,2017-04-22,Blue,False,Lightweight,MALE,3,0,1,0,29.8,0.428,0.6,0.4,0.266,3,1,12,0,0,1,1,2,0,0,4,Southpaw,177.8,177.8,155,0,1,0,21.08695652,0.428695652,1.217391304,1.217391304,0.402173913,3,9,46,0,0,1,1,4,7,1,14,Orthodox,177.8,180.34,155,32,27,0,0,0,-10,8,-34,0,-3,-7,0.0,-2.54,5,8.71304348,-0.617391304,-0.817391304,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,M-DEC,,3,5:00,900,340,175,450,625,850,235,Nashville,Tennessee,USA
2118,John Dodson,Eddie Wineland,-400,325,25.0,325.0,2017-04-22,Red,False,Bantamweight,MALE,3,0,2,0,36.0,0.267,0.0,0.2,0.133,2,5,23,1,0,1,0,4,0,0,5,Orthodox,170.18,175.26,135,1,0,0,43.8,0.433,0.0,0.7,0.274,3,3,28,3,0,0,2,4,0,1,7,Orthodox,160.02,167.64,135,32,32,1,2,-1,-2,-2,-5,-2,-1,0,10.16,7.62,0,-7.8,0.0,-0.5,0,10,7,,,,,,,,,,,7,,,,,,,,,,,,,10,,,Red,U-DEC,,3,5:00,900,285,600,700,1600,-180,935,Nashville,Tennessee,USA
2117,Ovince Saint Preux,Marcos Rogerio de Lima,-160,140,62.5,140.0,2017-04-22,Red,False,Light Heavyweight,MALE,3,0,1,0,12.16666667,0.593333333,0.5,0.0,0.0,2,2,6,0,0,0,0,3,1,0,4,Orthodox,185.42,190.5,253,3,0,0,28.83333333,0.494166667,0.166666667,0.666666667,0.305,4,5,30,1,1,0,1,4,1,0,7,Southpaw,190.5,203.2,205,34,31,3,1,-2,-3,3,-24,-1,-1,0,-5.08,-12.7,3,-16.66666666,0.333333333,-0.666666667,0,,8,,,,,,8,,,,,,,,,,,,,,,,,,,,,Red,SUB,Other - Choke,2,2:11,431,775,1200,350,850,145,180,Nashville,Tennessee,USA
2116,Al Iaquinta,Diego Sanchez,-420,335,23.80952381,335.0,2017-04-22,Red,False,Lightweight,MALE,3,0,1,0,35.32,0.3932,0.72,1.12,0.2476,6,9,68,2,0,3,8,5,0,0,16,Southpaw,177.8,182.88,170,0,4,0,52.55555556,0.437777778,0.333333333,0.888888889,0.286666667,4,2,22,1,0,1,3,3,0,0,7,Orthodox,177.8,177.8,155,29,35,0,-3,2,9,-7,46,1,2,0,0.0,5.08,-6,-17.23555556,0.386666667,0.231111111,0,,14,,,,,,,,,14,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1,1:38,98,135,500,1100,1000,125,1500,Nashville,Tennessee,USA
2115,Cub Swanson,Artem Lobov,-600,450,16.66666667,450.0,2017-04-22,Red,False,Featherweight,MALE,5,0,2,0,40.0,0.3375,0.0,0.25,0.25,2,2,12,1,0,0,2,0,0,0,2,Southpaw,175.26,165.1,145,0,3,0,54.16666667,0.468333333,0.166666667,0.75,0.45,6,3,35,0,0,0,5,4,0,0,9,Orthodox,172.72,177.8,145,33,30,0,-1,-4,-7,1,-23,1,-4,0,2.54,-12.7,3,-14.16666667,-0.166666667,-0.5,0,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,Red,U-DEC,,5,5:00,1500,300,1100,400,2500,-145,850,Nashville,Tennessee,USA
2135,Louis Smolka,Tim Elliott,160,-185,160.0,54.05405405,2017-04-15,Blue,False,Flyweight,MALE,3,4,0,0,51.71428571,0.482857143,1.285714286,3.285714286,0.642857143,2,5,21,1,0,0,2,0,0,0,2,Southpaw,170.18,167.64,135,2,0,0,47.75,0.48875,2.0,1.5,0.3375,4,3,20,0,0,0,2,2,1,0,5,Orthodox,175.26,172.72,135,25,30,-2,0,-2,-3,-2,1,1,-2,-1,-5.08,-5.08,-5,3.96428571,-0.714285714,1.785714286,0,9,12,,,,,,,,,,,,12,,,,,,,,,,,,,9,,Blue,U-DEC,,3,5:00,900,277,120,900,450,1170,535,Kansas City,Missouri,USA
2140,Ashlee Evans-Smith,Ketlen Vieira,-165,145,60.60606061,145.0,2017-04-15,Blue,False,Women's Bantamweight,FEMALE,3,0,1,0,13.0,0.22,0.0,4.0,0.66,1,0,3,0,0,1,0,0,0,0,1,Orthodox,172.72,172.72,135,0,2,0,46.33333333,0.52,0.0,1.333333333,0.466666667,2,1,7,0,0,1,0,1,0,0,2,Orthodox,172.72,170.18,125,29,25,0,-1,-1,-1,1,-4,0,-1,0,0.0,2.54,4,-33.33333333,0.0,2.666666667,0,,13,,,,13,,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,125,310,960,610,360,595,Kansas City,Missouri,USA
2139,Zak Cummings,Nathan Coy,-550,425,18.18181818,425.0,2017-04-15,Red,False,Welterweight,MALE,3,0,1,0,24.0,0.365,0.0,2.0,0.8,1,1,4,0,0,0,1,0,0,0,1,Southpaw,177.8,175.26,170,0,1,0,25.71428571,0.337142857,0.571428571,1.0,0.312857143,2,2,15,0,0,0,2,1,2,0,5,Southpaw,182.88,190.5,185,32,38,0,0,-1,-4,1,-11,0,-1,-2,-5.08,-15.24,-6,-1.71428571,-0.571428571,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,1,4:21,261,225,590,278,1605,185,1475,Kansas City,Missouri,USA
2138,Anthony Smith,Andrew Sanchez,270,-330,270.0,30.3030303,2017-04-15,Red,False,Middleweight,MALE,3,0,2,0,52.5,0.54,0.0,3.0,0.25,2,0,6,1,0,0,2,0,0,0,2,Orthodox,185.42,187.96,185,0,1,0,35.75,0.4675,0.5,0.5,0.1,1,2,9,0,0,0,1,1,0,0,2,Orthodox,193.04,193.04,205,28,29,0,1,1,0,2,-3,1,-1,0,-7.62,-5.08,-1,16.75,-0.5,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Kick,3,3:52,832,725,156,914,444,640,275,Kansas City,Missouri,USA
2137,Devin Clark,Jake Collier,-140,120,71.42857143,120.0,2017-04-15,Red,False,Light Heavyweight,MALE,3,0,1,0,32.75,0.44,0.25,0.75,0.215,1,2,8,0,0,1,0,1,0,0,2,Orthodox,190.5,198.12,205,0,1,0,30.5,0.575,0.5,1.0,0.58,1,1,4,0,0,0,1,0,0,0,1,Orthodox,182.88,190.5,205,27,28,0,0,0,1,-1,4,0,1,0,7.62,7.62,-1,2.25,-0.25,-0.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,325,376,563,722,255,350,Kansas City,Missouri,USA
2136,Aljamain Sterling,Augusto Mendes,-400,325,25.0,325.0,2017-04-15,Red,False,Bantamweight,MALE,3,0,1,0,26.5,0.33,0.0,2.0,0.22,1,1,4,0,0,1,0,0,0,0,1,Orthodox,167.64,165.1,135,2,0,0,41.16666667,0.483333333,1.166666667,2.166666667,0.521666667,4,2,17,0,0,0,1,1,2,0,4,Orthodox,170.18,180.34,135,27,34,2,1,-3,-3,1,-13,0,-1,-2,-2.54,-15.24,-7,-14.66666667,-1.166666667,-0.166666667,0,,8,,,,,,,,,,,8,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,-140,540,789,1080,445,1450,Kansas City,Missouri,USA
2128,Demetrious Johnson,Wilson Reis,-1100,700,9.090909091,700.0,2017-04-15,Red,True,Flyweight,MALE,5,0,3,0,25.625,0.3875,0.625,4.375,0.48375,3,2,20,0,0,0,4,0,2,0,6,Southpaw,162.56,165.1,125,0,11,0,61.33333333,0.530666667,0.6,4.266666667,0.436,11,2,56,11,0,1,7,2,3,0,13,Orthodox,160.02,167.64,125,30,32,0,-8,-8,-7,0,-36,-11,-2,-1,2.54,-2.54,-2,-35.70833333,0.025,0.108333333,0,3,0,,,,,,,,,,,,0,1,,,,,,,,,,,,3,,Red,SUB,Armbar,3,4:49,889,105,1200,500,800,155,2000,Kansas City,Missouri,USA
2134,Bobby Green,Rashid Magomedov,270,-330,270.0,30.3030303,2017-04-15,Blue,False,Lightweight,MALE,3,1,0,0,64.2,0.53,0.2,0.8,0.4,4,1,15,0,0,0,3,1,0,0,4,Orthodox,175.26,177.8,155,2,0,0,46.5,0.466666667,0.166666667,0.666666667,0.25,4,2,14,0,0,1,1,1,1,0,4,Orthodox,177.8,180.34,155,30,32,1,0,0,0,1,1,0,0,-1,-2.54,-2.54,-2,17.7,0.033333333,0.133333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,395,-130,1995,1060,1100,275,Kansas City,Missouri,USA
2133,Patrick Williams,Tom Duquesnoy,650,-1000,650.0,10.0,2017-04-15,Blue,False,Bantamweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,172.72,135,0,1,0,8.0,0.45,0.5,1.0,0.33,1,1,3,0,0,0,0,0,1,0,1,Orthodox,172.72,185.42,135,35,23,0,-1,-1,-1,1,-3,0,0,-1,-2.54,-12.7,12,-8.0,-0.5,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Elbows,2,0:28,328,1500,431,1370,280,1225,-120,Kansas City,Missouri,USA
2132,Alexander Volkov,Roy Nelson,-155,135,64.51612903,135.0,2017-04-15,Red,False,Heavyweight,MALE,3,0,1,0,22.61111111,0.382777778,0.055555556,0.833333333,0.153333333,3,9,42,1,0,0,1,8,0,0,9,Orthodox,182.88,182.88,263,0,1,0,45.0,0.53,0.0,1.0,0.5,1,0,3,0,0,1,0,0,0,0,1,Orthodox,200.66,203.2,250,28,40,0,0,2,8,-9,39,1,8,0,-17.78,-20.32,-12,-22.38888889,0.055555556,-0.166666667,0,,11,,,,,11,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,140,450,900,900,400,225,Kansas City,Missouri,USA
2131,Jeremy Stephens,Renato Moicano,-170,150,58.82352941,150.0,2017-04-15,Blue,False,Featherweight,MALE,3,0,2,0,46.0,0.385,0.5,0.5,0.25,2,0,5,0,0,1,0,0,1,0,2,Orthodox,180.34,182.88,145,1,0,0,35.04166667,0.455416667,0.416666667,1.125,0.294583333,3,12,65,0,0,1,5,5,0,1,12,Orthodox,172.72,180.34,145,30,27,1,2,-1,-10,12,-60,0,-6,1,7.62,2.54,3,10.95833333,0.083333333,-0.625,0,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,Red,S-DEC,,3,5:00,900,200,300,1350,625,170,1000,Kansas City,Missouri,USA
2130,Jacare Souza,Robert Whittaker,-265,225,37.73584906,225.0,2017-04-15,Blue,False,Middleweight,MALE,3,0,6,0,51.7,0.447,0.0,0.4,0.3,6,2,23,1,0,0,4,4,0,0,8,Orthodox,182.88,185.42,185,0,2,0,20.75,0.5375,0.875,1.375,0.4,5,1,14,0,0,0,1,2,4,0,7,Orthodox,185.42,182.88,185,37,26,0,4,1,1,-1,9,1,2,-4,-2.54,2.54,11,30.95,-0.875,-0.975,0,6,,,,,,,,,,,,,,,,,,,,,6,,,,,,,Blue,KO/TKO,Kick,2,3:28,508,305,500,110,2500,575,325,Kansas City,Missouri,USA
2129,Rose Namajunas,Michelle Waterson,110,-130,110.0,76.92307692,2017-04-15,Red,False,Women's Strawweight,FEMALE,3,0,2,0,29.5,0.74,3.0,2.0,1.0,2,0,4,0,0,0,0,0,2,0,2,Orthodox,160.02,157.48,115,1,0,0,42.8,0.422,1.0,2.8,0.592,3,2,15,1,0,0,1,0,2,0,3,Orthodox,165.1,165.1,115,24,31,1,2,-1,-1,2,-11,-1,0,0,-5.08,-7.62,-7,-13.3,2.0,-0.8,0,6,4,,,4,,,,,,,,,,,,,6,,,,,,,,,,,Red,SUB,Rear Naked Choke,2,2:47,467,200,230,400,450,650,800,Kansas City,Missouri,USA
2153,Jenel Lausa,Magomed Bibulatov,470,-640,470.0,15.625,2017-04-08,Blue,False,Flyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,165.1,125,0,1,0,56.0,0.51,1.0,1.0,1.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,165.1,172.72,125,28,28,0,-1,-1,-1,0,-3,0,0,0,0.0,-7.62,0,-56.0,-1.0,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,702,-121,1700,346,1150,520,Buffalo,New York,USA
2152,Katlyn Chookagian,Irene Aldana,-135,115,74.07407407,115.0,2017-04-08,Red,False,Women's Bantamweight,FEMALE,3,1,0,0,108.0,0.42,0.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,175.26,172.72,135,1,0,0,33.5,0.255,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,Orthodox,175.26,172.72,125,28,29,0,0,-1,-1,0,-3,0,0,0,0.0,0.0,-1,74.5,0.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,111,301,1255,950,750,479,Buffalo,New York,USA
2151,Josh Emmett,Desmond Green,-200,170,50.0,170.0,2017-04-08,Blue,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,177.8,185.42,155,0,2,0,70.5,0.445,0.5,4.0,0.33,2,0,6,0,0,1,1,0,0,0,2,Orthodox,167.64,177.8,145,32,27,0,-2,-2,-2,0,-6,0,0,0,10.16,7.62,5,-70.5,-0.5,-4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,133,255,600,1400,485,945,Buffalo,New York,USA
2150,Gregor Gillespie,Andrew Holbrook,-290,245,34.48275862,245.0,2017-04-08,Red,False,Lightweight,MALE,3,0,1,0,17.33333333,0.576666667,1.666666667,0.666666667,0.333333333,1,1,7,0,0,2,0,0,0,0,2,Southpaw,180.34,177.8,155,0,1,0,41.0,0.45,0.0,5.0,0.26,1,0,3,0,0,0,1,0,0,0,1,Orthodox,170.18,180.34,155,30,31,0,0,0,1,-1,4,0,0,0,10.16,-2.54,-1,-23.66666667,1.666666667,-4.333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,0:21,21,-138,740,1000,485,665,872,Buffalo,New York,USA
2149,Patrick Cummins,Jan Blachowicz,-105,-115,95.23809524,86.95652174,2017-04-08,Red,False,Light Heavyweight,MALE,3,1,0,0,40.6,0.494,0.2,1.0,0.4,1,3,13,0,0,0,1,1,0,0,2,Orthodox,187.96,198.12,205,2,0,0,35.375,0.49625,0.125,3.75,0.405,3,4,16,0,0,0,2,2,0,0,4,Orthodox,187.96,193.04,205,36,34,1,0,-2,-2,1,-3,0,-1,0,0.0,5.08,2,5.225,0.075,-2.75,0,12,12,,,,,,12,,,,,,,,,,,,,12,,,,,,,,Blue,U-DEC,,3,5:00,900,140,450,1350,1150,750,170,Buffalo,New York,USA
2148,Shane Burgos,Charles Rosa,-255,215,39.21568627,215.0,2017-04-08,Red,False,Featherweight,MALE,3,0,1,0,47.5,0.37,1.25,3.25,0.3975,1,2,12,0,0,0,1,0,1,0,2,Switch,175.26,175.26,145,0,1,0,73.0,0.38,0.0,1.0,1.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,180.34,190.5,145,26,30,0,0,0,1,-2,9,0,0,1,-5.08,-15.24,-4,-25.5,1.25,2.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3,1:59,719,150,385,525,650,275,1025,Buffalo,New York,USA
2147,Kamaru Usman,Sean Strickland,-290,245,34.48275862,245.0,2017-04-08,Red,False,Welterweight,MALE,3,0,3,0,56.66666667,0.395,0.5,1.333333333,0.471666667,3,1,16,0,0,2,1,1,1,0,5,Orthodox,185.42,193.04,170,0,4,0,43.75,0.5625,0.5,4.5,0.565,4,0,11,1,0,0,3,0,1,0,4,Switch,182.88,193.04,170,29,26,0,-1,-1,1,-1,5,-1,1,0,2.54,0.0,3,12.91666667,0.0,-3.166666667,0,,11,,,,,,,,11,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,-130,525,775,1075,485,725,Buffalo,New York,USA
2146,Myles Jury,Mike de la Torre,-450,360,22.22222222,360.0,2017-04-08,Red,False,Featherweight,MALE,3,1,0,0,22.16666667,0.401666667,0.0,0.166666667,0.083333333,1,4,10,0,0,1,0,1,0,0,2,Orthodox,180.34,180.34,145,2,0,0,21.375,0.325,0.25,1.625,0.4125,6,2,17,0,0,1,2,2,1,0,6,Orthodox,177.8,185.42,145,28,30,1,0,-5,-4,-2,-7,0,-1,-1,2.54,-5.08,-2,0.79166667,-0.25,-1.458333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,3:30,210,180,535,250,1425,240,1300,Buffalo,New York,USA
2144,Thiago Alves,Patrick Cote,110,-130,110.0,76.92307692,2017-04-08,Red,False,Welterweight,MALE,3,1,0,0,30.9,0.4615,0.2,0.5,0.133,4,10,50,2,0,1,4,4,0,0,10,Orthodox,180.34,180.34,170,2,0,0,37.33333333,0.46047619,0.285714286,0.523809524,0.285238095,7,8,50,1,0,0,4,7,1,1,13,Orthodox,175.26,177.8,170,33,37,1,0,-3,-3,-2,0,1,-4,-1,5.08,2.54,-4,-6.43333333,-0.085714286,-0.023809524,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,225,180,975,650,600,450,Buffalo,New York,USA
2143,Cynthia Calvillo,Pearl Gonzalez,-280,240,35.71428571,240.0,2017-04-08,Red,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,172.72,115,0,1,0,13.0,0.5,3.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,Orthodox,162.56,162.56,115,29,30,0,-1,-1,-1,0,-1,0,0,-1,0.0,10.16,-1,-13.0,-3.0,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,3,3:45,825,145,370,250,800,600,1200,Buffalo,New York,USA
2142,Chris Weidman,Gegard Mousasi,-105,-115,95.23809524,86.95652174,2017-04-08,Blue,False,Middleweight,MALE,3,0,4,0,37.81818182,0.504545455,0.272727273,0.818181818,0.340909091,4,3,25,0,0,0,3,4,1,0,8,Orthodox,187.96,193.04,185,2,0,0,31.63636364,0.468181818,0.636363636,2.272727273,0.646363636,9,2,27,5,0,0,3,4,2,0,9,Orthodox,187.96,198.12,185,32,31,2,4,-5,-1,-1,-2,-5,0,-1,0.0,-5.08,1,6.18181818,-0.363636363,-1.454545455,0,5,4,,,,,,,4,,,,,,,,,,,,,5,,,,,,,Red,KO/TKO,Knee,2,3:13,493,185,250,800,725,625,375,Buffalo,New York,USA
2141,Daniel Cormier,Anthony Johnson,120,-140,120.0,71.42857143,2017-04-08,Red,True,Light Heavyweight,MALE,5,0,3,0,19.94444444,0.506111111,0.277777778,1.0,0.271111111,3,5,31,1,0,0,2,11,0,0,13,Orthodox,187.96,198.12,205,0,3,0,56.875,0.515,0.625,1.75,0.41125,4,1,26,3,0,1,3,1,2,0,7,Orthodox,180.34,182.88,235,38,33,0,0,-1,6,-4,5,-2,10,-2,7.62,15.24,5,-36.93055556,-0.347222222,-0.75,0,1,0,,,,,,0,,,,,,,3,,,,,,1,,,,,,,,Red,SUB,Rear Naked Choke,2,3:37,517,625,805,250,1800,525,117,Buffalo,New York,USA
2145,Will Brooks,Charles Oliveira,-220,180,45.45454545,180.0,2017-04-08,Blue,False,Lightweight,MALE,3,2,0,0,23.17647059,0.519411765,1.294117647,1.294117647,0.401764706,4,8,33,0,0,0,1,0,8,0,9,Orthodox,177.8,187.96,155,1,0,0,48.0,0.735,0.0,2.5,0.33,1,1,6,0,0,0,1,0,0,0,1,Orthodox,177.8,182.88,155,30,27,-1,0,3,8,-7,27,0,0,8,0.0,5.08,3,-24.82352941,1.294117647,-1.205882353,0,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,neither,SUB,Rear Naked Choke,1,2:30,150,120,600,725,350,350,1150,Buffalo,New York,USA
2159,Darren Stewart,Francimar Barroso,-210,175,47.61904762,175.0,2017-03-18,Blue,False,Light Heavyweight,MALE,3,2,0,0,32.0,0.45,0.0,1.333333333,0.191666667,2,3,15,0,0,0,3,0,0,0,3,Orthodox,185.42,190.5,205,1,0,0,7.0,0.7,0.0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,185,26,37,-1,0,2,3,-2,14,0,0,0,2.54,2.54,-11,25.0,0.0,0.333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,354,280,750,900,140,728,London,England,United Kingdom
2163,Bradley Scott,Scott Askham,135,-155,135.0,64.51612903,2017-03-18,Red,False,Middleweight,MALE,3,1,0,0,23.8,0.586,0.6,0.2,0.1,1,3,11,0,0,0,0,2,0,0,2,Southpaw,190.5,190.5,185,1,0,0,39.4,0.486,0.6,0.4,0.09,1,3,12,1,0,0,0,0,2,0,2,Orthodox,185.42,193.04,170,27,28,0,0,0,0,0,-1,-1,2,-2,5.08,-2.54,-1,-15.6,0.0,-0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,230,197,804,660,840,340,London,England,United Kingdom
2162,Marc Diakiese,Teemu Packalen,-175,155,57.14285714,155.0,2017-03-18,Red,False,Lightweight,MALE,3,0,1,0,20.5,0.555,1.0,1.5,0.135,1,1,4,0,0,0,0,0,1,0,1,Orthodox,185.42,182.88,155,0,2,0,28.5,0.335,0.0,3.5,0.73,2,0,5,0,0,0,1,1,0,0,2,Orthodox,177.8,185.42,155,24,29,0,-1,-1,-1,-1,-1,0,-1,1,7.62,-2.54,-5,-8.0,1.0,-2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,0:30,30,197,400,1165,459,230,1085,London,England,United Kingdom
2161,Leon Edwards,Vicente Luque,100,-120,100.0,83.33333333,2017-03-18,Red,False,Welterweight,MALE,3,0,4,0,17.0,0.466,0.6,0.8,0.16,4,1,8,0,0,0,0,2,2,0,4,Orthodox,180.34,190.5,170,0,2,0,23.0,0.565,0.333333333,0.833333333,0.16,2,2,16,0,0,0,2,1,1,0,4,Southpaw,182.88,187.96,170,25,25,0,2,2,0,1,-8,0,1,1,-2.54,2.54,0,-6.0,0.266666667,-0.033333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,175,270,924,380,710,425,London,England,United Kingdom
2160,Daniel Omielanczuk,Tim Johnson,170,-200,170.0,50.0,2017-03-18,Blue,False,Heavyweight,MALE,3,1,0,0,34.0,0.4075,0.0,1.25,0.3425,1,2,10,0,0,0,1,1,0,0,2,Southpaw,190.5,195.58,265,1,0,0,32.42857143,0.66,0.142857143,0.571428571,0.247142857,3,3,18,0,2,0,0,2,0,0,4,Southpaw,182.88,187.96,247,34,32,0,0,-2,-2,1,-8,0,-1,0,7.62,7.62,2,1.57142857,-0.142857143,0.678571429,0,12,15,,,,,15,,,,,,,,,,,,,12,,,,,,,,,Blue,,,,,,400,155,824,717,515,310,London,England,United Kingdom
2164,Lina Lansberg,Lucie Pudilova,-400,325,25.0,325.0,2017-03-18,Red,False,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,170.18,125,1,0,0,14.0,0.6,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,170.18,165.1,135,35,22,1,0,0,0,1,-2,0,0,0,2.54,5.08,13,-14.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,-140,375,1170,1700,320,1400,London,England,United Kingdom
2158,Joe Duffy,Reza Madadi,-550,425,18.18181818,425.0,2017-03-18,Red,False,Lightweight,MALE,3,0,1,0,34.4,0.592,0.6,2.4,0.482,1,2,14,0,0,0,0,1,2,0,3,Orthodox,180.34,182.88,155,0,1,0,15.75,0.3575,0.75,0.0,0.0,2,1,6,0,0,0,0,1,2,0,3,Orthodox,177.8,185.42,155,29,38,0,0,-1,0,-1,8,0,0,0,2.54,-2.54,-9,18.65,-0.15,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,220,730,350,1050,150,1600,London,England,United Kingdom
